name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"John Wall","Washington Wizards",2017-04-06,2016,4237,1610612764,400900554,1,3,08,1,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2017-04-04,2016,3032977,1610612749,400900537,1,4,52,1,"Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-04,2016,3138120,1610612752,400900538,3,0,24,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-04,2016,6580,1610612764,400900533,3,7,45,1,"Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2017-04-06,2016,4248,1610612757,400900556,3,11,03,0,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2017-04-04,2016,2578213,1610612758,400900541,3,1,31,1,"Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-06,2016,3138120,1610612752,400900554,4,8,47,1,"Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-04-04,2016,6583,1610612740,400900536,2,1,41,1,"Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2017-04-04,2016,2993875,1610612750,400900540,4,6,35,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Shawn Long","Philadelphia 76ers",2017-04-04,2016,,1610612755,400900532,4,7,52,1,"Driving Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Kevon Looney","Golden State Warriors",2017-04-04,2016,3155535,1610612744,400900540,4,1,45,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2017-04-04,2016,3195,1610612763,400900539,4,8,46,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-19,13,0,0.00,,0.00,0.00
"Delon Wright","Toronto Raptors",2017-04-04,2016,3064447,1610612761,400900535,2,6,16,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Indiana Pacers",37,11,0,0.00,,0.00,0.00
"Wayne Selden","Memphis Grizzlies",2017-04-04,2016,,1610612763,400900539,4,5,38,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",15,11,0,0.00,,0.00,0.00
"ETwaun Moore","New Orleans Pelicans",2017-04-04,2016,6460,1610612740,400900536,4,5,18,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",1,26,0,0.00,,0.00,0.00
"Wade Baldwin IV","Memphis Grizzlies",2017-04-04,2016,,1610612763,400900539,3,0,06,0,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"San Antonio Spurs",-30,-5,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,1,6,46,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-22,3,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2017-04-04,2016,6589,1610612744,400900540,2,0,48,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-7,21,0,0.00,,0.00,0.00
"Kelly Oubre Jr","Washington Wizards",2017-04-06,2016,,1610612764,400900554,2,8,22,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"New York Knicks",24,11,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,1,6,09,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-22,7,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-04-04,2016,1966,1610612739,400900534,3,6,03,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-9,7,0,0.00,,0.00,0.00
"Monta Ellis","Indiana Pacers",2017-04-04,2016,2751,1610612754,400900535,2,1,58,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Toronto Raptors",-11,18,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-04-04,2016,3468,1610612760,400900537,2,5,17,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",17,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-04-04,2016,3975,1610612744,400900540,1,10,16,0,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Minnesota Timberwolves",22,26,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,4,3,44,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",15,2,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-04,2016,4237,1610612764,400900533,3,5,03,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-4,2,0,0.00,,0.00,0.00
"Jerian Grant","Chicago Bulls",2017-04-06,2016,2531047,1610612741,400900551,3,3,54,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-4,-1,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2017-04-04,2016,6446,1610612761,400900535,3,10,38,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",-7,23,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,1,11,43,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",10,16,0,0.00,,0.00,0.00
"Gary Payton II","Milwaukee Bucks",2017-04-06,2016,,1610612749,400900553,4,0,38,0,"Driving Finger Roll Layup Shot","2PT Field Goal",4,"Indiana Pacers",-37,16,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-06,2016,4015,1610612754,400900553,2,3,55,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",30,7,0,0.00,,0.00,0.00
"Tony Parker","San Antonio Spurs",2017-04-04,2016,1015,1610612759,400900539,3,6,37,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",17,8,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2017-04-04,2016,6446,1610612761,400900535,1,7,01,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",10,23,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,4,3,59,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-12,2,0,0.00,,0.00,0.00
"Dario Saric","Philadelphia 76ers",2017-04-06,2016,3032978,1610612755,400900551,2,6,18,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",9,16,0,0.00,,0.00,0.00
"Dante Exum","Utah Jazz",2017-04-04,2016,3102528,1610612762,400900542,3,7,39,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Portland Trail Blazers",33,7,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-04,2016,3059319,1610612750,400900540,1,0,03,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Golden State Warriors",0,26,0,0.00,,0.00,0.00
"Monta Ellis","Indiana Pacers",2017-04-04,2016,2751,1610612754,400900535,2,0,00,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Toronto Raptors",33,-1,0,0.00,,0.00,0.00
"Tyus Jones","Minnesota Timberwolves",2017-04-06,2016,3135046,1610612750,400900556,2,6,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",17,0,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2017-04-04,2016,3195,1610612763,400900539,3,5,33,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-12,18,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-06,2016,4299,1610612751,400900552,4,0,24,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-1,16,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2017-04-04,2016,6479,1610612766,400900533,3,5,51,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Washington Wizards",10,13,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-04,2016,6580,1610612764,400900533,3,2,56,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",0,-5,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2017-04-04,2016,4004,1610612759,400900539,1,0,02,0,"Driving Floating Bank Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",4,62,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2017-04-06,2016,2489716,1610612749,400900553,3,9,45,1,"Driving Floating Bank Jump Shot","2PT Field Goal",13,"Indiana Pacers",130,23,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-04,2016,2490149,1610612757,400900542,2,8,46,0,"Driving Floating Bank Jump Shot","2PT Field Goal",3,"Utah Jazz",28,16,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2017-04-04,2016,6609,1610612749,400900537,1,4,29,0,"Driving Floating Bank Jump Shot","2PT Field Goal",8,"Oklahoma City Thunder",84,21,0,0.00,,0.00,0.00
"Dennis Schroder","Atlanta Hawks",2017-04-06,2016,3032979,1610612737,400900555,1,8,41,0,"Driving Floating Jump Shot","2PT Field Goal",11,"Boston Celtics",-19,115,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2017-04-04,2016,3195,1610612763,400900539,2,3,33,0,"Driving Floating Jump Shot","2PT Field Goal",6,"San Antonio Spurs",20,62,0,0.00,,0.00,0.00
"Doug McDermott","Oklahoma City Thunder",2017-04-04,2016,2528588,1610612760,400900537,2,1,07,1,"Driving Floating Jump Shot","2PT Field Goal",5,"Milwaukee Bucks",46,31,0,0.00,,0.00,0.00
"Michael Beasley","Milwaukee Bucks",2017-04-04,2016,3418,1610612749,400900537,4,9,58,1,"Driving Floating Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-2,38,0,0.00,,0.00,0.00
"David West","Golden State Warriors",2017-04-04,2016,2177,1610612744,400900540,4,6,16,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",19,65,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-06,2016,3136195,1610612750,400900556,1,8,42,1,"Driving Floating Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",32,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-04-04,2016,3975,1610612744,400900540,2,2,11,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",20,57,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,4,5,53,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",73,47,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2017-04-04,2016,6588,1610612753,400900534,2,2,55,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",79,52,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2017-04-06,2016,2990992,1610612738,400900555,3,4,55,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Atlanta Hawks",12,97,0,0.00,,0.00,0.00
"Gerald Henderson","Philadelphia 76ers",2017-04-04,2016,3993,1610612755,400900532,3,5,57,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Brooklyn Nets",-24,43,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-04,2016,4015,1610612754,400900535,3,7,55,0,"Driving Floating Jump Shot","2PT Field Goal",12,"Toronto Raptors",-55,110,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-06,2016,3136195,1610612750,400900556,1,11,08,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Portland Trail Blazers",61,2,0,0.00,,0.00,0.00
"Ian Clark","Golden State Warriors",2017-04-04,2016,2489785,1610612744,400900540,4,2,22,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Minnesota Timberwolves",-7,75,0,0.00,,0.00,0.00
"Thon Maker","Milwaukee Bucks",2017-04-04,2016,4017843,1610612749,400900537,4,5,18,1,"Driving Floating Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",30,51,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-06,2016,2490149,1610612757,400900556,2,1,37,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Minnesota Timberwolves",1,87,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-04,2016,4015,1610612754,400900535,2,3,43,1,"Driving Floating Jump Shot","2PT Field Goal",13,"Toronto Raptors",-137,11,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-04,2016,4299,1610612751,400900532,2,0,48,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",1,46,0,0.00,,0.00,0.00
"Jodie Meeks","Orlando Magic",2017-04-04,2016,4003,1610612753,400900534,1,0,58,0,"Driving Floating Jump Shot","2PT Field Goal",10,"Cleveland Cavaliers",9,101,0,0.00,,0.00,0.00
"Mirza Teletovic","Milwaukee Bucks",2017-04-04,2016,4385,1610612749,400900537,3,5,16,0,"Driving Floating Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",66,100,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2017-04-04,2016,6588,1610612753,400900534,1,10,24,1,"Driving Floating Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",10,51,0,0.00,,0.00,0.00
"Terrence Ross","Orlando Magic",2017-04-06,2016,6619,1610612753,400900552,1,1,50,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Brooklyn Nets",2,61,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2017-04-04,2016,6454,1610612762,400900542,1,2,29,0,"Driving Floating Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",55,115,0,0.00,,0.00,0.00
"Kelly Oubre Jr","Washington Wizards",2017-04-06,2016,,1610612764,400900554,4,9,10,1,"Driving Floating Jump Shot","2PT Field Goal",3,"New York Knicks",-25,21,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,3,7,51,1,"Driving Floating Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",-43,2,0,0.00,,0.00,0.00
"Victor Oladipo","Oklahoma City Thunder",2017-04-04,2016,2527963,1610612760,400900537,3,10,45,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Milwaukee Bucks",1,97,0,0.00,,0.00,0.00
"Michael Beasley","Milwaukee Bucks",2017-04-04,2016,3418,1610612749,400900537,4,11,23,1,"Driving Floating Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",-127,16,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-06,2016,2490149,1610612757,400900556,3,10,44,0,"Driving Floating Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",9,38,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2017-04-06,2016,4248,1610612757,400900556,1,10,21,0,"Driving Floating Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",-22,31,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-04,2016,2490149,1610612757,400900542,3,8,04,1,"Driving Floating Jump Shot","2PT Field Goal",13,"Utah Jazz",50,120,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-04-04,2016,6583,1610612740,400900536,1,2,21,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Denver Nuggets",-70,21,0,0.00,,0.00,0.00
"Lance Stephenson","Indiana Pacers",2017-04-06,2016,4244,1610612754,400900553,1,1,34,1,"Driving Floating Jump Shot","2PT Field Goal",13,"Milwaukee Bucks",-109,72,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2017-04-04,2016,6589,1610612744,400900540,1,6,12,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-9,67,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2017-04-04,2016,2995706,1610612753,400900534,3,2,59,0,"Driving Floating Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",22,51,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2017-04-06,2016,2489716,1610612749,400900553,1,3,02,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Indiana Pacers",42,46,0,0.00,,0.00,0.00
"Jason Terry","Milwaukee Bucks",2017-04-06,2016,841,1610612749,400900553,2,11,45,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Indiana Pacers",-24,90,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,2,5,01,0,"Driving Floating Jump Shot","2PT Field Goal",10,"Atlanta Hawks",9,105,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,3,5,44,1,"Driving Floating Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",1,33,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2017-04-04,2016,2583639,1610612753,400900534,2,3,37,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Cleveland Cavaliers",15,61,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2017-04-06,2016,2993875,1610612750,400900556,4,10,47,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Portland Trail Blazers",-78,2,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2017-04-04,2016,6454,1610612762,400900542,3,2,30,1,"Driving Floating Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",69,110,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-04,2016,6606,1610612757,400900542,3,8,57,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Utah Jazz",-30,36,0,0.00,,0.00,0.00
"Doug McDermott","Oklahoma City Thunder",2017-04-04,2016,2528588,1610612760,400900537,3,3,18,1,"Driving Floating Jump Shot","2PT Field Goal",11,"Milwaukee Bucks",-115,2,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2017-04-06,2016,4248,1610612757,400900556,2,3,24,1,"Driving Floating Jump Shot","2PT Field Goal",8,"Minnesota Timberwolves",-71,38,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2017-04-04,2016,3137733,1610612749,400900537,4,3,46,1,"Driving Floating Jump Shot","2PT Field Goal",4,"Oklahoma City Thunder",33,36,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,4,1,55,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Portland Trail Blazers",-55,26,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,3,5,32,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Atlanta Hawks",-32,75,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2017-04-06,2016,2993875,1610612750,400900556,4,10,13,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Portland Trail Blazers",-76,3,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-04,2016,4015,1610612754,400900535,3,0,42,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Toronto Raptors",46,85,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2017-04-04,2016,6454,1610612762,400900542,3,0,44,0,"Driving Floating Jump Shot","2PT Field Goal",11,"Portland Trail Blazers",-89,75,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,3,4,29,0,"Driving Floating Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",-11,31,0,0.00,,0.00,0.00
"Thon Maker","Milwaukee Bucks",2017-04-04,2016,4017843,1610612749,400900537,4,4,37,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",37,57,0,0.00,,0.00,0.00
"Jonathon Simmons","San Antonio Spurs",2017-04-04,2016,2579466,1610612759,400900539,3,8,24,1,"Driving Hook Shot","2PT Field Goal",8,"Memphis Grizzlies",58,62,0,0.00,,0.00,0.00
"Dwight Howard","Atlanta Hawks",2017-04-06,2016,2384,1610612737,400900555,3,7,58,1,"Driving Hook Shot","2PT Field Goal",2,"Boston Celtics",20,7,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2017-04-04,2016,1017,1610612763,400900539,4,3,08,0,"Driving Hook Shot","2PT Field Goal",4,"San Antonio Spurs",1,43,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Chicago Bulls",2017-04-06,2016,2959753,1610612741,400900551,2,10,15,0,"Driving Hook Shot","2PT Field Goal",2,"Philadelphia 76ers",-25,2,0,0.00,,0.00,0.00
"Dario Saric","Philadelphia 76ers",2017-04-06,2016,3032978,1610612755,400900551,1,5,56,1,"Driving Hook Shot","2PT Field Goal",4,"Chicago Bulls",-47,8,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2017-04-04,2016,6447,1610612760,400900537,4,9,39,1,"Driving Hook Shot","2PT Field Goal",3,"Milwaukee Bucks",-4,33,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2017-04-06,2016,6478,1610612753,400900552,1,9,47,0,"Driving Hook Shot","2PT Field Goal",4,"Brooklyn Nets",28,31,0,0.00,,0.00,0.00
"Dario Saric","Philadelphia 76ers",2017-04-06,2016,3032978,1610612755,400900551,3,10,09,0,"Driving Hook Shot","2PT Field Goal",4,"Chicago Bulls",12,47,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2017-04-06,2016,6637,1610612737,400900555,1,0,13,0,"Driving Hook Shot","2PT Field Goal",4,"Boston Celtics",-22,41,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-04-04,2016,6583,1610612740,400900536,3,3,03,1,"Driving Hook Shot","2PT Field Goal",5,"Denver Nuggets",51,11,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-04,2016,3136195,1610612750,400900540,1,6,49,1,"Driving Hook Shot","2PT Field Goal",7,"Golden State Warriors",0,70,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-04,2016,3136195,1610612750,400900540,2,5,54,0,"Driving Hook Shot","2PT Field Goal",6,"Golden State Warriors",6,65,0,0.00,,0.00,0.00
"Dwight Howard","Atlanta Hawks",2017-04-06,2016,2384,1610612737,400900555,3,7,32,1,"Driving Hook Shot","2PT Field Goal",1,"Boston Celtics",-7,13,0,0.00,,0.00,0.00
"Willie CauleyStein","Sacramento Kings",2017-04-04,2016,2991282,1610612758,400900541,1,8,37,0,"Driving Hook Shot","2PT Field Goal",6,"Dallas Mavericks",-22,57,0,0.00,,0.00,0.00
"TJ McConnell","Philadelphia 76ers",2017-04-04,2016,2530530,1610612755,400900532,3,9,13,0,"Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-25,2,0,0.00,,0.00,0.00
"Timothe LuwawuCabarrot","Philadelphia 76ers",2017-04-06,2016,,1610612755,400900551,4,0,56,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-17,-1,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-04-04,2016,3206,1610612763,400900539,3,7,24,0,"Driving Layup Shot","2PT Field Goal",2,"San Antonio Spurs",17,16,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2017-04-04,2016,2991042,1610612755,400900532,3,3,24,1,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",17,-6,0,0.00,,0.00,0.00
"Evan Turner","Portland Trail Blazers",2017-04-06,2016,4239,1610612757,400900556,3,7,05,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",15,7,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-04,2016,3244,1610612754,400900535,2,3,12,0,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",9,26,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,4,2,27,0,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-7,8,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2017-04-06,2016,3445,1610612752,400900554,3,10,19,0,"Driving Layup Shot","2PT Field Goal",3,"Washington Wizards",-30,7,0,0.00,,0.00,0.00
"Archie Goodwin","Brooklyn Nets",2017-04-04,2016,2991281,1610612751,400900532,4,8,34,1,"Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",19,-1,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-06,2016,3138120,1610612752,400900554,2,2,58,1,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",20,3,0,0.00,,0.00,0.00
